Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
Alaskanchesslover,31730.4081632653,14,4,D,0.36,-123,1,2
Alaydrus,24125.5714285714,25,3,B,0.36,-6,1,1
Albalki,21228.0408163265,24,5,C,0.56,172,3,1
Albanian_chaos,34123.2653061225,26,4,C,0.64,10,4,3
Albatros66,38303.7551020408,17,4,B,0.5,56,3,3
Albeiro1963,21611.8571428571,32,4,C,0.46,33,2,1
Albert_823,31728.4693877551,16,3,A,0.48,-21,2,2
Albert_Guebeli,24684.4693877551,30,4,B,0.5,-11,3,1
Albertjanfischer,38442.0816326531,34,4,C,0.56,16,3,3
Alberto1958,20339.1020408163,22,4,A,0.38,-75,1,1
AlbertoBernal,22668.7551020408,27,4,B,0.42,-172,2,1
AlbertoGL,35436.2857142857,19,4,B,0.52,82,3,3
Alberton_n,42288.4285714286,31,6,C,0.38,88,1,4
Albertonbg,43442.387755102,10,4,D,0.36,-77,1,4
Albertvdb,49201.8367346939,16,4,A,0.46,-12,2,4
Albitex,47681.1224489796,30,5,C,0.58,-17,4,4
Albiuus,33396.8979591837,24,4,B,0.38,-40,1,2
Albouchi,25397.0816326531,28,5,B,0.46,35,2,1
Albudomayo,22482.4489795918,21,4,A,0.34,79,1,1
Alcibia,37364.2653061225,25,4,C,0.5,1,3,3
AlcinoCorreia,29755.8571428571,25,3,C,0.62,-9,4,2
Alco1,20917.1020408163,28,5,A,0.42,16,2,1
Aldeco,40546.0612244898,6,2,A,0.72,-8,4,3
Aldii,25218.9183673469,10,3,A,0.5,31,3,1
Aldo68,30374.4285714286,26,4,B,0.52,34,3,2
AldoMaco,31188.306122449,28,5,B,0.52,-3,3,2
Aldragoon,33018.2857142857,25,5,C,0.44,-43,2,2
AleBarbero,49617.5306122449,30,4,A,0.44,75,2,4
AleEF,38747.5714285714,27,4,B,0.64,46,4,3
AleKranio,34618.5714285714,29,5,C,0.6,-22,4,3
AleRoss00,45152.6326530612,25,4,A,0.44,-10,2,4
Alec04,24588.0204081633,23,4,C,0.46,-52,2,1
Alecri,29006.8979591837,13,3,D,0.46,-24,2,2
Alecx_Luna,17664.0612244898,26,4,C,0.52,32,3,1
AleixChess,31532.1428571429,26,4,C,0.62,-33,4,2
AlejandroPinglo,51051.7346938775,24,4,B,0.48,38,2,4
Alejandro_spb,32069.612244898,13,4,B,0.52,-26,3,2
Alejo5525,39006.1632653061,29,4,C,0.44,-8,2,3
Alekcei2903,32845.306122449,23,3,C,0.58,13,4,2
Alekhine89,34666.5102040816,39,5,B,0.32,20,1,3
Alekhinenes,22563.0612244898,28,4,C,0.58,70,4,1
Aleks111,26373.5102040816,15,3,B,0.54,-15,3,2
Aleks1211,15886.5306122449,26,4,C,0.48,-37,2,1
Aleks2015,28771.693877551,28,4,C,0.64,101,4,2
Aleks75,28399.7346938776,22,3,C,0.64,71,4,2
AleksDuck,40714.3469387755,33,5,C,0.48,-28,2,3
AleksGol,34155.1836734694,19,3,C,0.58,-8,4,3
Aleks__name,43688.7142857143,24,4,B,0.42,81,2,4
Aleksa_Kralj99,38171.2857142857,35,4,C,0.48,-55,2,3
Aleksandr10,24518.0612244898,32,5,D,0.38,-87,1,1
Aleksandr19811965,43303.6530612245,29,4,C,0.56,-13,3,4
Aleksandr222,40309.693877551,23,4,C,0.5,-10,3,3
Aleksandr58,40535.0204081633,16,3,B,0.48,32,2,3
Aleksandr5i,28218.1632653061,17,4,C,0.34,81,1,2
Aleksandr_221,26972.8775510204,24,4,C,0.66,-14,4,2
Aleksandriys,21873.8367346939,24,4,B,0.46,-40,2,1
Aleksdol777,26771.2244897959,14,3,A,0.46,37,2,2
AlekseiAM,44223.1836734694,26,5,B,0.46,26,2,4
AlekseiNarva,28151.1836734694,21,4,B,0.5,-60,3,2
AlekseiR,22468.4081632653,30,4,B,0.42,-22,2,1
Aleksejsichkov,42204,22,4,B,0.54,-20,3,4
Aleksey04,13245.2653061224,13,3,C,0.48,-18,2,1
Aleksey1975,18001.0816326531,22,4,B,0.48,24,2,1
Aleksey58,21155.7551020408,30,4,C,0.62,19,4,1
AlekseyPesterev,42831.4081632653,27,5,C,0.42,72,2,4
Aleksey_933c,46953.387755102,27,5,B,0.6,-106,4,4
Alemberg,42562.387755102,35,6,B,0.4,-1,1,4
Alentejano39,40445.3469387755,26,4,C,0.42,-3,2,3
Alerra,29276.4897959184,13,3,A,0.66,-82,4,2
Alessan,15822.5714285714,18,4,C,0.56,-50,3,1
Alex-Swe,16050.0204081633,15,4,C,0.54,97,3,1
Alex054,26594.4285714286,23,4,C,0.7,-52,4,2
Alex2015,51814.8367346939,23,4,C,0.5,35,3,4
Alex2101,14147.1224489796,36,5,C,0.44,14,2,1
Alex230669,24818.4285714286,23,4,B,0.56,-60,3,1
Alex26reg,29730.5918367347,30,5,D,0.4,31,1,2
Alex300178,29329.8775510204,22,4,A,0.42,76,2,2
Alex5518,31238.8367346939,17,4,B,0.38,37,1,2
Alex777Alex777,28503.9387755102,7,2,A,0.7,27,4,2
Alex7794,20069.6326530612,33,4,D,0.42,28,2,1
Alex87n,24796.5918367347,18,4,A,0.7,38,4,1
AlexAng,41854.7755102041,21,5,B,0.62,-48,4,4
AlexBalogun,51048.3673469388,31,4,D,0.38,-111,1,4
AlexBanks,33285.1428571429,31,4,B,0.52,43,3,2
AlexBear,34184.9591836735,23,4,C,0.54,-45,3,3
AlexBlack01,42672.7959183674,24,4,C,0.5,-9,3,4
AlexCh22,35178.1020408163,30,4,B,0.64,18,4,3
AlexChess67,19192.7142857143,31,4,B,0.38,39,1,1
AlexKPetersen,29562.693877551,30,4,B,0.52,83,3,2
AlexKaechele,48773.8571428571,18,4,B,0.5,112,3,4
AlexLH,29732.4693877551,26,5,A,0.36,-70,1,2
AlexLukas88,24470.9795918367,27,4,C,0.64,25,4,1
AlexM2,33474.1836734694,28,4,B,0.52,47,3,2
AlexMcTight,27069.2653061224,30,4,B,0.64,73,4,2
AlexPapanov,45249.0408163265,25,5,A,0.36,18,1,4
AlexQat,49367.5510204082,14,4,D,0.42,-9,2,4
AlexRadomsky,49840.7755102041,34,4,C,0.44,-1,2,4
AlexSlow,22628.5102040816,14,3,A,0.38,56,1,1
AlexZmijewski,33605.1428571429,11,3,C,0.38,24,1,3
Alex_5712,43503.4897959184,21,5,C,0.54,-5,3,4
Alex_Hobotov,47715.9795918367,28,4,C,0.58,-110,4,4
Alex_Santyy,31199.8979591837,29,5,B,0.5,-5,3,2
Alex_sav,9234.73469387755,25,3,B,0.52,-94,3,1
Alex_sm2004,51085.5306122449,27,4,B,0.46,-3,2,4
Alexander222,43067.3469387755,25,5,B,0.48,-33,2,4
AlexanderCarey,26234.1020408163,27,4,B,0.6,102,4,2
AlexanderKutepov,10505.4693877551,25,4,B,0.54,28,3,1
AlexanderLibby,42174.4081632653,14,3,A,0.42,-6,2,4
AlexanderR1983,50404.0612244898,25,3,B,0.6,-56,4,4
AlexanderVigovsky,40125.3265306122,18,4,C,0.58,137,4,3
Alexandercher,29079.1632653061,27,5,C,0.48,9,2,2
Alexandergaxc,27586.1224489796,10,4,A,0.68,21,4,2
Alexandernsk,32938.7346938776,28,4,B,0.72,-22,4,2
Alexanderrre,40648.9387755102,23,4,C,0.62,-88,4,3
Alexandr529,33026.6326530612,24,3,B,0.54,-36,3,2
AlexandrBelov2013,24041.2448979592,34,4,C,0.44,132,2,1
AlexandrBurov,52904.2857142857,29,3,D,0.38,27,1,4
AlexandrDav,24996.5102040816,5,2,A,0.74,158,4,1
Alexandr_1953,3526.61224489796,28,4,D,0.5,-31,3,1
Alexandr_Lucky,31926.2653061224,22,5,B,0.42,8,2,2
Alexandre89,41474.5102040816,13,3,C,0.54,22,3,3
AlexandrtheGreat,51256.4897959184,22,4,C,0.58,15,4,4
Alexchc,32118.0204081633,28,4,C,0.66,-7,4,2
Alexchess89,52798.6530612245,27,3,B,0.54,100,3,4
Alexei7300,16753.612244898,15,4,C,0.42,-43,2,1
Alexey_Chess,48228.2857142857,28,4,C,0.48,22,2,4
Alexey_arzamas,28096.5306122449,22,3,B,0.5,48,3,2
Alexeyvetvrac,36888.9387755102,31,5,B,0.4,-56,1,3
Alexgrig67,15111.4285714286,16,3,C,0.44,-27,2,1
Alexis1973,51114.5714285714,29,4,C,0.52,-21,3,4
AlexisAvendano,50294.0204081633,27,4,C,0.46,162,2,4
AlexisOzil,30133.4285714286,32,4,C,0.5,-4,3,2
AlexisPalacios,37923.9795918367,17,4,C,0.7,59,4,3
AlexisPinedaR,45191.0612244898,33,5,B,0.54,-76,3,4
Alexisnieva14,49471.3265306122,34,6,A,0.32,-1,1,4
Alexito101,16272.2040816327,8,2,A,0.52,13,3,1
Alexius18,27041.4285714286,21,4,C,0.44,-19,2,2
Alexl4589,5894.63265306122,26,4,B,0.66,-90,4,1
Alexl66,29999.1632653061,21,4,C,0.5,-37,3,2
Alexn89,30405.4897959184,25,4,B,0.54,29,3,2
Alexpro15,35933.6530612245,28,5,D,0.42,58,2,3
Alexsandr1996,19936.1428571429,36,5,B,0.58,51,4,1
Alexsandr45,47718.612244898,19,4,B,0.5,94,3,4
Alexso72,33546.4693877551,21,4,C,0.56,-27,3,3
Alexx92all,46333.5306122449,19,4,C,0.6,-54,4,4
Alexxadrez32,26575.7755102041,10,5,A,0.6,93,4,2
Alexxxkhine,23150.4489795918,17,4,D,0.36,65,1,1
Alexzd,37026.8163265306,35,4,C,0.5,-57,3,3
AlfaLipetsk,23035.0408163265,21,4,C,0.72,29,4,1
Alfildave,22106.4285714286,25,4,B,0.36,128,1,1
Alfiloso,23126.7142857143,31,5,A,0.32,-11,1,1
Alfonkool,44444,31,5,C,0.52,5,3,4
Alfons123,27596.1836734694,19,3,D,0.38,-65,1,2
Alfred108,29953.8979591837,24,4,B,0.52,-46,3,2
Alfred1292,45916.1020408163,34,4,A,0.34,110,1,4
Alfredo63,15646.1428571429,21,4,B,0.48,23,2,1
Alfredy72,40379.7346938775,31,5,B,0.52,7,3,3
Alharsh,17147.7346938776,20,4,C,0.52,64,3,1
Ali00388,37492.5102040816,8,3,A,0.68,-44,4,3
Ali2ali2,35130.6326530612,17,3,C,0.58,3,4,3
Ali454,45067.7755102041,24,3,C,0.46,4,2,4
Ali9978,41986.4081632653,19,4,D,0.44,32,2,4
AliBayraktar,27446.5102040816,26,4,C,0.6,-43,4,2
AliKR,21665.7346938776,24,4,B,0.56,50,3,1
AliKhan88,32632.1224489796,26,4,B,0.4,52,1,2
Ali_1983,18621.7755102041,29,4,A,0.42,-45,2,1
Ali_Kadim,39388.6326530612,34,4,C,0.52,-17,3,3
Ali_bm_1344,23144.2244897959,33,4,C,0.46,-35,2,1
Ali_picasso,19553.1020408163,18,3,A,0.62,-36,4,1
Aliases13,29672.1224489796,32,4,B,0.42,108,2,2
Alibozkurt6060,34984.1428571429,22,4,C,0.62,46,4,3
Alichazani,27569.5510204082,10,2,A,0.66,109,4,2
AlickKriple,22784.3469387755,25,4,C,0.38,70,1,1
AlicusLomov,34634.8367346939,21,3,A,0.58,-29,4,3
Alien_at_the_Beach,48065.7959183674,23,5,D,0.32,-102,1,4
Alienw94,32673.5102040816,31,4,B,0.4,-20,1,2
Aliichiva,31904.0204081633,28,4,C,0.68,30,4,2
Alijon1,35205.4489795918,17,5,A,0.4,-10,1,3
Alikoke,51959.0612244898,22,4,B,0.46,-16,2,4
Alim0808,52125.3469387755,22,5,B,0.46,41,2,4
Alimadonrow,21773.9795918367,28,5,A,0.32,51,1,1
Alimani,21026.2244897959,23,3,A,0.68,-51,4,1
Alirezakhalili,29619.8163265306,10,3,C,0.58,36,4,2
Aliseifi,35429.5918367347,29,4,C,0.48,45,2,3
AlisherVomila,38734.2448979592,12,5,A,0.54,3,3,3
Alistassio,42883.0612244898,16,4,D,0.52,-6,3,4
Alithium,45483.1836734694,31,5,C,0.56,54,3,4
Alitmz,27975.2040816327,23,6,C,0.38,32,1,2
Alius777,19757.306122449,12,3,A,0.46,-23,2,1
AlixMagno,13021.8163265306,26,5,D,0.38,34,1,1
Aliyev689,26827.1836734694,26,4,A,0.4,-28,1,2
Aljechin1,37046.4285714286,24,5,B,0.54,39,3,3
Aljoska,29902.306122449,26,4,C,0.54,27,3,2
Aljuboory,37228.0204081633,31,4,C,0.5,34,3,3
Alkano888,15035.8775510204,17,3,A,0.36,-39,1,1
Alker1308,33949.387755102,24,3,C,0.5,-97,3,3
Alkeshkhalas,45850.8571428571,20,5,B,0.56,1,3,4
Alkhawaneh,8813.63265306122,21,4,C,0.54,-57,3,1
Alkorn,25089.612244898,24,4,C,0.62,9,4,1
Alkq,29011.7142857143,24,4,C,0.62,-33,4,2
AllBlackErryThin,35481.0816326531,15,4,B,0.44,108,2,3
AllChemist,28320.1428571429,30,4,C,0.5,-49,3,2
Alladinka,22954.7959183673,24,4,A,0.36,-53,1,1
Allaldjellikh0505,48285.8163265306,30,5,C,0.46,80,2,4
AllanAbarientos,30145.1224489796,29,4,C,0.42,-23,2,2
Allezkine,26501.4897959184,25,4,A,0.58,26,4,2
Alliksandrr,36162.8775510204,21,3,B,0.54,-50,3,3
Allmega,49264.8979591837,32,4,B,0.36,34,1,4
Allwithin,26075.6326530612,26,4,C,0.54,16,3,2
Allyearchess,21095.2244897959,33,4,C,0.34,-2,1,1
Almadillo,42862.2040816326,34,6,A,0.26,48,1,4
Almancio_Pbal,52847.2040816326,25,5,C,0.5,-54,3,4
Almazan,42297.6530612245,12,5,A,0.32,-21,1,4
Almorina,25610.8979591837,28,4,C,0.68,66,4,1
AloLOKHINE,33776.0204081633,13,4,A,0.52,-128,3,3
Alokin_skippy,51339.3673469388,31,5,B,0.44,29,2,4
Alokkittu,38852.0816326531,23,4,C,0.58,-109,4,3
Alotre,37740.0204081633,22,4,C,0.72,-114,4,3
AlphaLyrae999,32537.387755102,27,5,B,0.3,33,1,2
AlphaMatter,46256.9387755102,35,4,C,0.4,63,1,4
AlphaTrading,10530.8571428571,23,4,A,0.46,-52,2,1
AlphaWhiskey,46052.2857142857,13,3,D,0.38,44,1,4
AlphaZeroAGZ,36790.0408163265,11,4,A,0.48,6,2,3
Alpha_Deep,45455.9795918367,18,3,A,0.4,-29,1,4
Alpha_One1,39441.2653061225,27,4,B,0.42,-230,2,3
Alphaboss,26538.8571428571,25,5,B,0.42,9,2,2
Alphazeromode,43763.6326530612,34,4,C,0.56,31,3,4
Alphone1,19340.8571428571,35,5,C,0.36,4,1,1
Alrehaima-Muhammed,18736.9795918367,18,4,B,0.52,6,3,1
Alrilca,34218.2448979592,21,4,D,0.38,52,1,3
Alro90,30142.3265306122,29,5,D,0.44,-113,2,2
Alsayed2018,20193.4081632653,22,4,C,0.52,-190,3,1
Alschacchi,4356.65306122449,22,4,D,0.4,-53,1,1
Alsulil,16808.5510204082,20,4,A,0.48,64,2,1
Altaaaaa777,53244.7755102041,29,4,B,0.44,29,2,4
Altamirano67,47415,22,4,D,0.52,35,3,4
Alterbridgeben,36962.8775510204,28,3,C,0.54,32,3,3
AltoSolo,48238.5714285714,20,3,C,0.44,62,2,4
Altwaty,41339.0612244898,24,4,B,0.52,81,3,3
Alukhriddhi,25155.387755102,26,5,D,0.32,-130,1,1
Alvalles,33515.387755102,32,6,C,0.44,21,2,3
AlvandI92,36904.4081632653,25,5,C,0.54,-40,3,3
AlvaroDantas,30008.1428571429,28,4,C,0.56,43,3,2
AlvaroPei,24868.306122449,26,4,A,0.66,-36,4,1
Alvaroj20,47178.387755102,21,4,C,0.54,102,3,4
Alvaroux,44632.9183673469,26,4,C,0.6,5,4,4
Alvikz,47250.6326530612,36,4,C,0.5,-32,3,4
AlwaysHungrie,32316.2448979592,25,5,B,0.54,37,3,2
Always_Learn,45508.1224489796,27,4,B,0.34,30,1,4
AlwinK,45646.3469387755,21,4,B,0.38,-41,1,4
AlxAlien,35970.4285714286,12,3,D,0.4,121,1,3
Alykhalil,41594.6734693878,23,5,B,0.46,-8,2,3
Amadaleno,33636.5510204082,30,4,C,0.58,83,4,3
Amadix,17220.7755102041,22,3,C,0.54,-13,3,1
Amaj4445,29269.6326530612,23,5,D,0.52,-14,3,2
Aman-RL9,20703.4285714286,22,4,D,0.5,-75,3,1
AmanZek,21291.9387755102,39,5,B,0.36,-19,1,1
Aman_77,49401.612244898,29,5,A,0.3,16,1,4
Amar1201,32288.387755102,29,4,C,0.52,15,3,2
AmarGohil,29010.6734693878,30,5,B,0.58,-40,4,2
AmarHegde,40230.4081632653,27,4,C,0.58,-13,4,3
AmarSingnath,49661.6530612245,24,4,B,0.58,-67,4,4
Amaraa_999,2860.34693877551,20,4,B,0.38,0,1,1
Amatino,41065.1836734694,23,4,C,0.62,78,4,3
Amaya_Carlo_9999,45918.1224489796,32,5,C,0.46,-4,2,4
Ambazhi,44088.1020408163,37,5,A,0.34,20,1,4
Amendez26,38861.2040816326,22,4,A,0.36,37,1,3
Amhammed,33212.3265306122,24,4,C,0.62,-25,4,2
AmineAlger,24246.5918367347,29,4,C,0.44,23,2,1
Aminreyhani,31097.1632653061,29,4,C,0.48,-32,2,2
Amio,25535.612244898,12,3,C,0.48,-17,2,1
AmirMoradzadeh,27633.7346938776,27,3,C,0.68,21,4,2
AmirTz,15933.1428571429,20,4,A,0.4,28,1,1
Amir_Karimi,48124.7755102041,12,4,B,0.38,20,1,4
Amirhoseinmohsenzade,32336.2244897959,25,5,C,0.64,49,4,2
Amirhoseinzare00,42235.5714285714,40,5,B,0.36,-13,1,4
Amirhossingoodarzi,20791.5918367347,21,3,C,0.6,-34,4,1
AmiriAli,48306.0612244898,27,4,C,0.56,87,3,4
AmiroSleibi,30562.4693877551,34,5,C,0.5,39,3,2
Amirsabounchii,23209.7551020408,18,2,A,0.66,-52,4,1
AmitPa,35527.7551020408,26,3,C,0.52,42,3,3
AmitSinha19864u,25740.3673469388,17,4,A,0.36,38,1,2
AmiyaAssam,48633.3469387755,29,6,B,0.48,-12,2,4
AmiyaPratihari,22784.8979591837,23,4,C,0.68,-39,4,1
Amjd2018,33804.4489795918,26,4,C,0.46,22,2,3
Ammar-91,42664.0612244898,34,4,C,0.44,24,2,4
Ammar_10,26832.2653061224,37,5,B,0.46,78,2,2
Ammar_yasserhamed,41691.2857142857,17,4,B,0.4,24,1,4
Amo-te,32755.2857142857,36,5,B,0.46,-9,2,2
Amonemys,42533.1020408163,15,5,A,0.44,134,2,4
Amontes,51947.4693877551,20,4,D,0.46,-7,2,4
Ampheras,35212.5102040816,27,4,B,0.54,22,3,3
Amranis,47005.4081632653,32,6,C,0.32,26,1,4
Amrsalah1,51398.9795918367,32,4,C,0.44,62,2,4
Amsjob,44706.5714285714,21,4,A,0.38,-15,1,4
Amul18,41461.7755102041,28,4,A,0.34,1,1,3
AnT_chess,26435.0612244898,28,3,B,0.4,14,1,2
An_sar,23065.3673469388,25,4,C,0.54,102,3,1
AnaZ86,45756.0816326531,26,4,B,0.4,-78,1,4
AnadoluKazaskeri,19988.5714285714,15,4,C,0.66,-44,4,1
Anaga,49431.4081632653,23,5,C,0.7,78,4,4
Anakrote-Keren,36577.1224489796,27,6,A,0.54,146,3,3
Anakuma69,30329.2857142857,28,5,B,0.44,-103,2,2
Analaurastgom,47065.306122449,22,4,C,0.58,12,4,4
AnandLzRalte,28721.8571428571,27,3,B,0.52,31,3,2
AnandVihari,21163.0204081633,32,4,C,0.46,-98,2,1
AnandanTP,42254.6734693878,24,4,C,0.52,19,3,4
Anandh_frizz,29963.5510204082,29,4,C,0.46,-31,2,2
Anandlonkar,41554.9591836735,30,4,C,0.44,-20,2,3
Anandsethuraman,45712.3673469388,30,4,B,0.58,78,4,4
Anandukrishna9744,35788.5102040816,22,5,C,0.7,44,4,3
Anarchophobia,28766.6326530612,27,4,C,0.52,30,3,2
Anas_Bin_Mostafiz,16370.2448979592,30,5,C,0.56,42,3,1
Anas_H,31143.9591836735,26,4,C,0.48,-88,2,2
Anashpapa,18301.6326530612,21,4,B,0.64,-59,4,1
Anasol88,20183.0408163265,30,5,C,0.4,39,1,1
Anasteel,52693.612244898,13,4,C,0.64,-49,4,4
Anatolay_Karakulov,21306.0816326531,23,5,B,0.36,-30,1,1
Anatolich,38604.0408163265,21,4,B,0.56,7,3,3
Anatolij06,34530.612244898,28,4,C,0.38,53,1,3
Anatoliy25,30713,16,3,A,0.48,51,2,2
Anatoly521,47628.8163265306,25,5,C,0.56,72,3,4
Anatoly82,24402.2653061224,32,5,B,0.34,-98,1,1
Anatrazoppa,40740.8571428571,31,4,B,0.44,-19,2,3
Anbuselvan,31898.1428571429,27,5,C,0.46,5,2,2
Ancien5,41144.1428571429,27,6,A,0.42,-78,2,3
AncientArtist,19751.3265306122,26,4,B,0.56,93,3,1
AndOl,37765.8163265306,32,4,C,0.52,24,3,3
Andi36,35857.2653061225,18,4,B,0.4,-47,1,3
Andigegetod,28243.3673469388,20,4,B,0.6,200,4,2
Andile_Ntshinga,21991.3673469388,23,5,C,0.52,-35,3,1
Andimale,34668.9795918367,22,4,C,0.36,53,1,3
Andoba,18627.693877551,26,5,C,0.44,-57,2,1
Andoni1979,41788.9591836735,33,4,C,0.4,-66,1,4
Andr-Penkin,37098.7755102041,23,4,C,0.62,-14,4,3
Andre-antunes,33630.1428571429,30,4,C,0.66,-44,4,3
AndreY_1977,25139.306122449,17,4,C,0.54,-31,3,1
Andre_Ingram,41470.5714285714,25,4,A,0.38,30,1,3
Andrea1963,15819.2040816327,7,4,A,0.56,27,3,1
AndreaCica,48023.3673469388,18,5,A,0.6,-68,4,4
Andrea_Zaccheroni,38794.6734693878,32,4,B,0.54,-46,3,3
Andreakw55555,31544.2653061224,31,4,B,0.42,-82,2,2
Andreaw,35282.5306122449,16,4,C,0.5,-59,3,3
Andrei72,36605.1632653061,27,4,A,0.44,-1,2,3
Andrei771007,51716.3265306122,24,4,C,0.6,-622,4,4
AndreiSalim,21157.387755102,22,4,C,0.6,123,4,1
Andrei_2020,19507.0612244898,27,3,C,0.4,37,1,1
AndrejDudok,23016.6326530612,25,4,C,0.72,11,4,1
AndresAcosta,15994.8775510204,25,4,C,0.34,-22,1,1
Andrew1966,36802.5918367347,24,4,C,0.6,-70,4,3
AndrewB2020,47710.8571428571,34,4,C,0.6,4,4,4
Andrew_74,28658.1632653061,28,5,B,0.64,52,4,2
Andrey111111,42807.8571428571,31,5,B,0.5,-145,3,4
Andrey1962,42702.5102040816,20,4,C,0.44,-57,2,4
Andrey1966,9128.85714285714,22,3,A,0.46,30,2,1
Andrey201920,13579.0816326531,15,3,C,0.36,-43,1,1
Andrey55555,24621.9591836735,27,5,D,0.42,91,2,1
Andrey847,31360.3265306122,10,3,A,0.62,-40,4,2
AndreyBlagov,48312.8163265306,24,4,B,0.42,-58,2,4
AndreyKachur,24717.8571428571,19,4,D,0.38,-49,1,1
AndreyKaretnikov,28257.2857142857,10,4,A,0.34,0,1,2
Andrey_Izotikov,49281.0408163265,28,4,B,0.3,-22,1,4
Andrey_Karasev,51436.2857142857,25,4,D,0.42,22,2,4
Andrey_Otradnoe,24929.612244898,24,5,B,0.58,-69,4,1
Andrey_S5,43138.4693877551,28,5,C,0.62,-15,4,4
Andreydetectiveru,29947,19,4,C,0.68,-96,4,2
Andreyfr,34554.4081632653,17,4,A,0.34,-106,1,3
Andreystp1,23643.4693877551,16,4,C,0.6,-59,4,1
AndriiTretiakov,17566.8163265306,31,4,C,0.34,-26,1,1
Andriy1953,35441.1428571429,29,4,C,0.56,-11,3,3
Andromate,28122.8163265306,26,4,C,0.48,-54,2,2
Andy11822,37827.693877551,28,4,C,0.44,-71,2,3
Andy1476,35670.5918367347,24,4,C,0.6,-4,4,3
Andy_Bianchi-24,46223.2857142857,30,6,C,0.36,114,1,4
Andy_E,46785.8775510204,22,4,C,0.58,-51,4,4
Andy_net7,12267.693877551,21,4,B,0.52,79,3,1
Andysilly,22853.4081632653,27,4,C,0.6,-40,4,1
Anelimbt,16276.6326530612,17,4,B,0.52,-13,3,1
Anfraks,42544.693877551,25,4,C,0.58,25,4,4
Angarez,28543.2857142857,32,4,C,0.48,34,2,2
Angel3,51105.8367346939,28,5,E,0.34,84,1,4
Angel65,39545.3469387755,26,3,B,0.48,71,2,3
AngelCH,21292.1836734694,25,4,C,0.48,1,2,1
AngelGG,47120,25,5,B,0.56,-53,3,4
AngelKatan,34063.5306122449,13,3,C,0.62,144,4,3
AngelOfChess1,34240.5102040816,23,5,C,0.48,39,2,3
AngelitoPalomares,13038.2857142857,15,4,C,0.66,-84,4,1
Angeljc69,45898.2857142857,22,4,C,0.52,52,3,4
AngeloZach,33739.5918367347,22,4,B,0.58,96,4,3
Angelodoxadrez,29708.5510204082,32,4,B,0.44,5,2,2
Angelslion11,46773.2857142857,12,3,A,0.62,6,4,4
AngleGirlMinakshi77,40016.1428571429,26,4,A,0.34,-104,1,3
Angmic,11094.9591836735,26,4,D,0.5,-66,3,1
Anh2020,32223.5510204082,30,5,D,0.36,134,1,2
Ania1984,50785.8163265306,29,4,D,0.52,-35,3,4
Anibal42,22928.9591836735,33,4,C,0.56,54,3,1
Aniket1,23442.4693877551,31,5,C,0.38,34,1,1
Anil13,32541.9795918367,26,4,C,0.44,-10,2,2
Anil_kumar,31755.0204081633,26,4,C,0.66,-4,4,2
Animalize,26408.0816326531,30,5,B,0.48,27,2,2
Anin,36723.0816326531,31,6,B,0.56,82,3,3
Anindyasingha,20874.0204081633,24,4,B,0.5,-16,3,1
Anirba,49749.7551020408,31,6,D,0.44,16,2,4
Anirrban,32076.8571428571,40,4,B,0.34,-128,1,2
AnjaniKPAI,19559.7142857143,31,5,B,0.54,16,3,1
Anjanny,42411.1020408163,21,3,C,0.68,30,4,4
Ankar7,15851.4489795918,29,4,B,0.34,-37,1,1
AnkitSrivastava,21039.0612244898,17,4,B,0.44,62,2,1
AnnLiz,15740.9387755102,15,3,A,0.36,25,1,1
Anna45,47744.1632653061,16,4,C,0.54,108,3,4
Anna79,33335.8163265306,6,3,A,0.66,-15,4,2
AnnaE,34976.9183673469,24,4,B,0.46,38,2,3
AnnaMak,16293.7142857143,27,4,C,0.58,-70,4,1
Annabelle6500,34970.7551020408,21,3,B,0.54,-61,3,3
Annaduraiv,28269.2448979592,34,4,C,0.54,27,3,2
Annaraj,46699.2857142857,24,4,D,0.4,8,1,4
Anne-Carotte,27639.4285714286,14,3,A,0.4,97,1,2
AnnihilationofM,35197.9183673469,29,3,C,0.6,7,4,3
Annnnman,12555.8367346939,34,5,C,0.52,67,3,1
Annunakki,41241.0408163265,32,4,B,0.6,35,4,3
Annyx,26453.8979591837,12,3,B,0.38,38,1,2
Anoghok,28247.2448979592,35,4,C,0.44,29,2,2
AnonimAliBey,22326.7346938776,30,4,C,0.48,41,2,1
Anonimo9,32345.306122449,36,5,B,0.38,36,1,2
AnonymChess,23168.7346938776,20,4,A,0.46,16,2,1
Anonymous-5,25430.8979591837,30,6,B,0.38,-12,1,1
AnouarYang,41800.387755102,32,5,C,0.54,47,3,4
Anova80,38795.7346938775,18,3,B,0.62,-15,4,3
Ans12345,34918.1836734694,21,4,B,0.54,203,3,3
Anshara,34609.7142857143,22,4,B,0.5,50,3,3
Anshbhai_1423,47775.6734693878,28,5,C,0.44,26,2,4
Anshulaggarwal,26404.5306122449,34,4,C,0.54,-93,3,2
Anskuh,45348.1836734694,29,5,B,0.36,-17,1,4
Ant57,13543.4285714286,22,4,B,0.58,67,4,1
Ant59,26723.6326530612,23,4,B,0.46,-24,2,2
Antardrews,42356.1632653061,25,4,D,0.36,-48,1,4
Antaresscorpio,44433.2857142857,24,4,B,0.58,67,4,4
